gvkey,datadate,fyearq,tic,actq,ancq,aoq,atq,aul3q,ceiexbillq,ceqq,cheq,chq,cogsq,cshiq,cshoq,dpq,drcq,drltq,lctq,ltq,rdipq,revtq,stkcpay,teqq,tfvaq,tfvlq,xrdq,xsgaq
22000,20130331,2013,WK,,,,,,,,,,6.271,,,,,,,,0,21.299,0.856,,,,8.095,21.079
22000,20130630,2013,WK,,,,,,,,,,5.546,,,,,,,,0,19.027,1.662,,,,8.121,20.387
22000,20130930,2013,WK,,,,,,,,,,6.013,,,,,,,,0,21.256,2.65,,,,8.775,24.518
22000,20131231,2013,WK,35.884,38.06,3.345,73.944,0,,,17.951,15.515,6.457,40.633,40.633,,27.367,9.018,43.325,77.338,0,23.569,3.37,-3.394,18.727,0,8.409,22.642
22000,20140331,2014,WK,,,,,,,,,,6.699,,,0.768,,,,,0,28.132,,,,,10.287,24.955
22000,20140630,2014,WK,,,,,,,,,,7.059,,,0.852,,,,,0,26.514,,,,,10.772,28.705
22000,20140930,2014,WK,34.59,47.966,3.017,82.556,0,,,20.275,20.275,7.407,39.525,39.525,1.132,37.655,14.222,57.949,108.219,0,27.919,,-25.663,17.079,1.246,11.175,31.995
22000,20141231,2014,WK,116.541,48.01,1.745,164.551,0,,55.819,101.131,101.131,8.836,39.641,39.641,1.125,42.605,13.671,66.73,108.732,0,30.129,,55.819,97.085,0,11.911,31.771
22000,20150331,2015,WK,106.065,48.199,1.361,154.264,,,50.632,89.966,89.893,8.493,40.185,40.185,1.169,42.976,12.539,62.315,103.632,0,35.154,2.174,50.632,,,12.008,32.447
22000,20150630,2015,WK,103.593,47.737,1.511,151.33,,,42.577,86.432,86.432,8.626,40.378,40.378,1.127,47.786,10.262,70.24,108.753,0,33.968,4.794,42.577,,,12.196,34.816
22000,20150930,2015,WK,99.072,47.248,1.494,146.32,0,,32.154,81.753,69.094,8.718,40.76,40.76,1.058,51.047,8.584,77.645,114.166,0,36.268,7.876,32.154,73.891,0,12.766,40.822
22000,20151231,2015,WK,97.878,46.017,1.607,143.895,0,,25.719,76.17,58.75,9.957,40.949,40.949,1.056,55.741,7.597,84.084,118.176,0,39.882,11,25.719,70.785,0,13.496,40.666
22000,20160331,2016,WK,78.849,45.457,1.71,124.306,0,,16.561,55.891,43.226,12.109,40.962,40.962,0.997,53.101,7.138,74.608,107.745,0,44.551,3.39,16.561,50.084,0,14.516,43.557
22000,20160630,2016,WK,76.973,45.723,2.104,122.696,0,,8.821,50.929,39.885,11.602,41.049,41.049,0.975,57.291,8.34,79.601,113.875,0,43.011,6.892,8.821,45.711,0,14.047,41.757
22000,20160930,2016,WK,84.057,45.865,2.578,129.922,0,,0.428,53.837,42.842,11.79,41.209,41.209,0.944,63.629,15.216,89.059,129.494,0,44.71,10.562,0.428,48.45,0,14.342,44.711
22000,20161231,2016,WK,98.042,45.101,2.511,143.143,0,,-3.125,62.716,51.281,12.304,41.261,41.261,0.904,76.016,21.485,99.887,146.268,0,46.374,14.247,-3.125,54.931,0,14.533,40.574
22000,20170331,2017,WK,95.434,44.388,2.439,139.822,0,,-4.984,64.702,52.204,13.327,41.318,41.318,0.891,79.087,22.573,97.962,144.806,0,51.904,4.139,-4.984,57.728,0,15.536,43.67
22000,20170630,2017,WK,110.606,43.587,2.449,154.193,0,,-6.128,72.863,59.986,13.419,41.783,41.783,0.867,91.914,24.342,112.558,160.321,0,49.391,8.536,-6.128,66.78,0,16.239,44.969
22000,20170930,2017,WK,111.649,43.941,2.641,155.59,0,,-14.472,77.751,62.718,14.798,41.905,41.905,0.854,99.149,23.278,123.778,170.062,0,52.068,13.2,-14.472,67.06,0,17.527,50.198
22000,20171231,2017,WK,115.292,42.423,1.979,157.715,0,,-16.934,76.697,60.333,15.155,42.368,42.368,0.934,104.684,22.709,129.341,174.649,0,54.506,19.476,-16.934,65.816,0,18.87,53.09
22000,20180331,2018,WK,131.269,47.368,7.567,178.637,0,,-9.218,81.057,65.256,15.639,42.693,42.693,0.872,117.794,20.968,144.529,187.855,0,59.906,5.905,-9.218,70.631,0,20.127,52.901
22000,20180630,2018,WK,133.673,48.021,8.683,181.694,0,,-17.664,80.711,57.495,15.42,43.062,43.062,0.876,125.213,21.835,155.359,199.358,0,59.13,16.37,-17.664,59.733,0,20.718,55.097
22000,20180930,2018,WK,150.691,49.757,9.998,200.448,0,,-12.287,96.988,71.843,14.526,43.8,43.8,1.133,135.483,20.65,169.043,212.735,0,60.873,23.319,-12.287,74.014,0,19.984,55.916
22000,20181231,2018,WK,177.231,53.88,12.412,231.111,0,,-9.74,98.348,77.584,16.494,44.044,44.044,0.9,155.94,25.171,191.581,240.851,0,64.435,30.841,-9.74,72.832,0,20.773,54.831
22182,20130331,2012,NEWR,61.409,15.498,5.146,76.907,0,,-31.239,57.099,57.099,1.846,15.756,15.496,,4.97,0,10.293,12.229,0,9.83,8.686,64.678,57.136,0.112,4.035,21.358
22182,20130630,2013,NEWR,,,,,,,,,,,,,,,,,,0,11.858,0.532,,,,3.133,17.777
22182,20130930,2013,NEWR,,,,,,,,,,2.568,,,1.899,,,,,0,14.288,3.439,,,,4.601,22.125
22182,20131231,2013,NEWR,,,,,,,,,,1.701,,,1.234,,,,,0,17.185,4.724,,,,4.478,25.958
22182,20140331,2013,NEWR,27.476,27.732,7.549,55.208,0,,-64.665,19.453,19.453,1.975,16.063,15.803,1.403,10.359,0,19.45,23.956,0,19.843,6.22,31.252,9.113,0.83,4.284,25.97
22182,20140630,2014,NEWR,,,,,,,,,,2.471,,,1.561,,,,,0,22.613,1.931,,,,4.912,28.888
22182,20140930,2014,NEWR,107.088,36.374,7.837,143.462,0,,-79.015,92.37,92.37,3.1,47.251,46.991,1.929,15.66,0,24.833,29.317,0,25.361,4.166,114.145,74.641,0.578,5.337,29.595
22182,20141231,2014,NEWR,220.91,44.65,10.868,265.56,0,,224.872,204.785,167.74,3.341,47.251,46.991,2.599,23.458,0,35.641,40.688,0,29.029,7.592,224.872,136.532,0,6.41,38.672
22182,20150331,2014,NEWR,218.872,45.839,10.442,264.711,0,,214.87,200.76,105.257,3.846,47.377,47.117,2.955,29.185,0,44.065,49.841,0,33.388,11.666,214.87,165.58,0,7.365,41.279
22182,20150630,2015,NEWR,218.126,48.339,10.282,266.465,0,,206.314,195.028,70.228,4.565,47.733,47.473,3.301,38.515,0,54.42,60.151,0,38.145,4.659,206.314,165.546,0,8.754,45.421
22182,20150930,2015,NEWR,217.978,54.137,13.516,272.115,0,,203.015,189.021,68.796,5.236,48.779,48.519,3.716,42.041,3.344,60.273,69.1,0,42.928,10.247,203.015,169.175,0,10.616,48.837
22182,20151231,2015,NEWR,220.09,65.751,25.353,285.841,0,,201.357,191.006,71.901,5.703,49.684,49.424,4.041,55.37,2.689,75.409,84.484,0,47.744,16.603,201.357,169.073,0,12.015,55.957
22182,20160331,2015,NEWR,229.951,64.493,24.346,294.444,0,,193.233,191.328,65.914,6.56,50.241,49.981,4.061,72.397,2.326,93.203,101.211,0,52.492,23.268,193.233,169.647,0,15.009,61.164
22182,20160630,2016,NEWR,234.71,64.333,24.131,299.043,0,,186.58,196.129,81.655,7.433,50.997,50.737,4.222,80.661,1.567,103.938,112.463,0,58.607,7.338,186.58,169.884,0,15.969,64.991
22182,20160930,2016,NEWR,234.105,71.522,24.312,305.627,0,,189.475,197.324,93.945,7.467,52.231,51.971,4.311,79.47,0.908,105.802,116.152,0,63.44,15.601,189.475,170.219,0,14.741,65.956
22182,20161231,2016,NEWR,242.042,74.141,24.812,316.183,0,,186.316,195.576,80.17,7.804,52.969,52.709,4.823,91.863,1.029,119.657,129.867,0,68.096,23.719,186.316,170.327,0,14.377,69.413
22182,20170331,2016,NEWR,276.607,75.662,24.934,352.269,0,,186.844,206.406,88.305,8.481,53.539,53.279,5.449,125.269,1.135,155.333,165.425,0,73.336,31.946,186.844,170.437,0,15.967,74.472
22182,20170630,2017,NEWR,278.817,75.96,24.824,354.777,0,,191.983,227.298,105.298,9.245,54.576,54.316,5.732,124.841,0.807,153.309,162.794,0,80.098,9.623,191.983,170.77,0,18.266,81.569
22182,20170930,2017,NEWR,277.826,80.616,27.088,358.442,0,,196.614,227.459,110.716,9.873,55.259,54.999,5.821,122.373,0.578,152.844,161.828,0,84.685,19.845,196.614,171.176,0,18.266,83.832
22182,20171231,2017,NEWR,295.143,79.85,27.278,374.993,0,,202.05,233.036,125.237,9.918,55.657,55.397,5.753,134.889,0.453,163.622,172.943,0,91.827,29.778,202.05,171.689,0,18.154,84.143
22182,20180331,2017,NEWR,362.999,80.327,26.428,443.326,0,,215.104,247.92,132.479,10.446,56.213,55.953,5.937,189.633,0.649,218.651,228.222,0,98.448,40.598,215.104,192.007,0,19.646,89.597
22182,20180630,2018,NEWR,816.573,101.917,46.985,918.49,0,,304.348,720.936,554.875,10.55,56.758,56.498,6.5,182.008,0.878,212.971,614.142,0,108.221,11.027,304.348,651.278,0,22.603,94.802
22182,20180930,2018,NEWR,848.585,110.943,48.205,959.528,0,,317.847,731.108,196.797,12.347,57.199,56.939,6.1,181.764,8.917,222.528,638.282,0,114.896,24.86,317.847,652.973,0,23.962,101.654
22182,20181231,2018,NEWR,866.758,127.081,56.005,993.839,0,,325.78,722.311,185.462,13.306,57.536,57.276,6.9,200.231,6.638,245.744,664.746,0,124.011,39.624,325.78,656.731,0,26.182,111.869
23071,20130331,2013,GDDY,,,,,,,,,,148.999,,,35.12,,,,,0,262.772,,,,,46.972,109.358
23071,20130630,2013,GDDY,,,,,,,,,,149.886,,,33.486,,,,,0,276.018,,,,,45.347,109.097
23071,20130930,2013,GDDY,,,,,,,,,,159.35,,,34.067,,,,,0,286.126,,,,,53.567,121.385
23071,20131231,2013,GDDY,405.875,2807.255,2624.007,3213.13,,,812.507,98.621,95.43,166.565,,,37.894,702.258,383.898,858.529,2342.382,0,305.929,,870.748,,,62.055,148.271
23071,20140331,2014,GDDY,,,,,,,,,,172.257,,,36.726,,,,,0,320.194,,,,,61.586,143.805
23071,20140630,2014,GDDY,,,,,,,,,,172.268,,,37.765,,,,,0,338.534,,,,,63.398,145.949
23071,20140930,2014,GDDY,,,,,,,,,,180.69,,,38.531,,,,,0,356.873,,,,,62.398,143.02
23071,20141231,2014,GDDY,460.882,2803.923,2583.018,3264.805,,,410.391,141.971,138.968,183.67,,,39.737,823.284,429.228,972.749,2854.414,0,371.661,,410.391,,,67.058,154.858
23071,20150331,2015,GDDY,535.2,2794.2,2571.7,3329.4,,,376.1,197.9,196.8,193.9,61.826,61.826,37.4,881.8,455.8,1046.1,2953.3,0,376.3,,376.1,,,66.9,163.8
23071,20150630,2015,GDDY,645,2795,2565,3440,0,,354,294.8,289.4,195.4,64.953,64.953,38.4,914.2,468.5,1095.2,2814.8,0,394.5,,625.2,45.4,0,67,160.5
23071,20150930,2015,GDDY,683.7,2786.4,2564.9,3470.1,,,363.7,333.1,327.7,198.8,65.263,65.263,40.6,934,478.5,1113.5,2838.9,0,411.1,,631.2,,,65.9,160.6
23071,20151231,2015,GDDY,693.9,2804.9,2579.9,3498.8,0,,425.7,352.5,348,199.3,67.083,67.083,42.4,937.7,478.5,1113.6,2817.8,0,425.4,,681,44.5,0,69,170
23071,20160331,2016,GDDY,811.8,2785,2561.2,3596.8,0,,436.7,440.1,431.7,216.1,68.363,68.363,38.9,994.2,504.3,1194.8,2922.5,0,433.7,,674.3,138.4,0,71.7,177
23071,20160630,2016,GDDY,860.7,2810,2576.7,3670.7,0,,441.1,481.7,472.1,224.2,82.042,82.042,39.3,1026.8,518.2,1233.1,3016.8,0,456.2,,653.9,147.1,0,70.2,182.2
23071,20160930,2016,GDDY,940.6,2800.6,2569.8,3741.2,0,,504,565.8,556.2,229,86.413,86.413,43.4,1043.3,528.4,1235.2,3038.9,0,472.1,,702.3,194.6,0,72.3,177.1
23071,20161231,2016,GDDY,932.8,2854.1,2623.1,3786.9,0,,562.4,572.7,566.1,230.6,88.558,88.558,38.5,1043.5,532.7,1262.2,3072.7,0,485.9,,714.2,192.5,0,73.6,188.4
23071,20170331,2017,GDDY,1046.2,2843.7,2615.6,3889.9,0,,598.5,670.6,658.2,243.8,90.633,90.633,31.6,1111.8,559.1,1323,3150.5,0,489.7,,739.4,232.4,0,80.2,201.9
23071,20170630,2017,GDDY,1605,4648.9,4351.9,6253.9,0,,385.3,591.2,578.8,271.8,110.751,110.751,55.5,1217,584.3,2324.1,5758.9,0,557.8,,495,162.3,147.1,90.1,210.7
23071,20170930,2017,GDDY,1003.6,4691.4,4395.1,5695,0,,395.2,553.3,536.9,274.9,126.211,126.211,60,1254.3,594.8,1750.5,5225.8,0,582.2,,469.2,166.3,205.5,91,211.6
23071,20171231,2017,GDDY,1059.5,4678.8,4380.9,5738.3,0,,486.5,595,582.7,277.3,132.993,132.993,58.7,1264.8,596.8,1810.7,5191.8,0,602.2,,546.5,192.3,227.1,94.5,225.2
23071,20180331,2018,GDDY,1221.3,4709.7,4414.4,5931,0,,548.3,729.5,710.7,295.7,148.359,148.359,57.8,1345.6,622.9,1912.5,5334.7,0,633.2,,596.3,235.6,270.5,102,246.6
23071,20180630,2018,GDDY,1350.8,4577.1,4296.1,5927.9,0,,631.6,828.5,809.7,297.6,158.098,158.098,57,1385.2,628.7,1854.1,5253.6,0,651.6,,674.3,173.1,179.2,105.1,243.3
23071,20180930,2018,GDDY,1345.2,4692.1,4419,6037.3,0,,695.7,852.2,851.2,308.7,166.928,166.928,61.3,1399.7,629.8,1900.9,5307.5,0,679.5,,729.8,391.1,224.6,112.2,262.8
23071,20181231,2018,GDDY,1427.3,4656.1,4357.1,6083.4,0,,792.7,951.3,932.4,315,168.549,168.549,58,1393.7,623.8,1886.2,5258.9,0,695.8,,824.5,499,188.4,114.7,274
23238,20130331,2013,ETSY,,,,,,,,,,6.955,,,2.626,,,,,0,26.144,,,,,6.69,16.313
23238,20130630,2013,ETSY,,,,,,,,,,7.675,,,2.824,,,,,0,27.364,,,,,6.754,17.466
23238,20130930,2013,ETSY,,,,,,,,,,8.266,,,3.282,,,,,0,29.957,,,,,7.056,19.109
23238,20131231,2013,ETSY,76.785,29.374,6.267,106.159,0,,4.003,54.87,36.795,12.503,33.083,33.083,3.648,2.76,0,19.219,21.944,0,41.557,,84.215,41.894,1.428,7.048,23.622
23238,20140331,2014,ETSY,,,,,,,,,,11.499,,,3.895,,,,,0,40.536,,,,,8.042,24.11
23238,20140630,2014,ETSY,,,,,,,,,,13.213,,,4.132,,,,,0,42.509,,,,,8.792,27.949
23238,20140930,2014,ETSY,,,,,,,,,,13.65,,,4.465,,,,,0,47.634,,,,,10.077,32.483
23238,20141231,2014,ETSY,129.993,119.142,43.604,249.135,0,,67.088,88.843,69.659,18.048,44.181,44.181,4.731,3.452,0,41.453,101.835,0,64.912,,147.3,41.898,5.31,9.723,41.608
23238,20150331,2015,ETSY,142.288,189.074,110.636,331.362,0,,54.902,92.272,70.739,16.368,111.785,111.785,4.341,3.639,0,46.866,196.248,0,58.543,,135.114,41.908,6.856,10.009,39.476
23238,20150630,2015,ETSY,343.357,185.771,100.325,529.128,0,,325.761,289.697,268.155,17.177,111.892,111.892,4.732,3.99,0,52.237,203.367,0,61.365,,325.761,41.402,5.251,10.072,42.647
23238,20150930,2015,ETSY,349.314,189.307,94.652,538.621,0,,322.794,286.757,266.283,19.197,111.992,111.992,4.968,4.128,0,69.614,215.827,0,65.696,,322.794,41.412,5.683,11.406,43.198
23238,20151231,2015,ETSY,359.054,194.007,88.986,553.061,0,,330.498,292.864,271.244,25.687,112.563,112.563,4.509,4.712,0,80.122,222.563,0,87.895,,330.498,234.013,2.357,11.207,49.283
23238,20160331,2016,ETSY,340.612,208.564,92.084,549.176,0,,329.531,269.678,158.381,23.18,113.012,113.012,4.731,5.036,0,77.359,219.645,0,81.847,,329.531,218.284,2.773,12.23,47.153
23238,20160630,2016,ETSY,346.777,204.179,78.425,550.956,0,,333.021,278.2,167.482,23.995,113.673,113.673,5.103,5.199,0,74.511,217.935,0,85.349,,333.021,208.608,1.428,11.84,51.582
23238,20160930,2016,ETSY,353.406,215.795,92.087,569.201,0,,344.456,270.368,188.03,23.528,115.341,115.341,5.786,5.595,0,77.578,224.745,0,87.562,,344.456,194.798,2.315,14.897,55.063
23238,20161231,2016,ETSY,371.032,210.161,83.754,581.193,0,,344.757,282.086,181.592,30.1,115.973,115.973,6.905,5.648,0,84.008,236.436,0,110.209,,344.757,203.602,2.067,16.116,69.143
23238,20170331,2017,ETSY,355.24,175.499,48.331,530.739,0,,295.048,275.952,194.807,27.721,116.268,116.268,6.938,5.777,0,81.153,235.691,0,96.891,,295.048,200.037,2.007,18.116,64.333
23238,20170630,2017,ETSY,376.228,178.089,49.015,554.317,0,,308.279,287.238,226.885,28.37,117.819,117.819,6.66,5.789,0,88.324,246.038,0,101.692,,308.279,201.919,0,21.754,67.12
23238,20170930,2017,ETSY,400.383,173.679,49.136,574.062,0,,348.215,310.695,260.288,29.356,121.067,121.067,7.022,6.322,0,94.089,225.847,0,106.38,,348.215,252.909,0,16.958,60.811
23238,20171231,2017,ETSY,439.264,166.319,48.702,605.583,0,,396.894,340.55,315.442,37.604,121.769,121.769,6.577,6.262,0,102.477,208.689,0,136.268,,396.894,280.398,0,17.788,69.764
23238,20180331,2018,ETSY,704.997,165.168,48.783,870.165,0,,384.487,601.381,533.855,34.982,119.955,119.955,6.32,6.464,0,106.556,485.678,0,120.912,,384.487,538.625,0,20.721,65.963
23238,20180630,2018,ETSY,666.233,199.077,82.053,865.31,0,,370.091,567.509,357.82,39.058,119.545,119.545,6.357,6.44,0,113.499,495.219,0,132.387,,370.091,489.089,0,23.568,74.251
23238,20180930,2018,ETSY,707.949,199.419,80.176,907.368,0,,394.619,584.136,362.727,40.514,120.245,120.245,6.439,7.18,0,128.931,512.749,0,150.366,,394.619,441.419,0,24.418,83.733
23238,20181231,2018,ETSY,680.289,221.562,101.383,901.851,0,,400.898,624.287,366.985,49.485,119.772,119.772,7.626,7.478,0,112.062,500.953,0,200.028,,400.898,519.162,0,28.542,107.428
23650,20130331,2013,SHOP,,,,,,,,,,1.791,,,,,,,,0,9.153,0.169,,,,2.142,6.845
23650,20130630,2013,SHOP,,,,,,,,,,2.023,,,,,,,,0,10.629,0.338,,,,2.533,8.369
23650,20130930,2013,SHOP,,,,,,,,,,3.213,,,,,,,,0,12.735,0.987,,,,4.347,11.316
23650,20131231,2013,SHOP,88.001,7.787,3.299,95.788,,,-1.675,83.529,83.529,6.486,38.563,38.563,,4.146,0.21,10.041,10.407,0,17.735,1.766,85.381,,,5.551,14.272
23650,20140331,2014,SHOP,,,,,,,,,,6.188,,,0.994,,,,,0,18.81,1.115,,,,6.326,17.6
23650,20140630,2014,SHOP,,,,,,,,,,8.296,,,1.069,,,,,0,23.68,2.083,,,,6.887,21.354
23650,20140930,2014,SHOP,,,,,,,,,,9.807,,,1.3,,,,,0,27.346,2.967,,,,6.803,20.348
23650,20141231,2014,SHOP,68.384,26.809,5.081,95.193,0,,-19.324,59.662,41.953,14.26,39.31,39.31,1.309,6.775,0.394,19.774,27.461,0,35.182,4.443,67.732,53.781,0,7.194,21.926
23650,20150331,2015,SHOP,67.977,29.349,5.734,97.326,,,-22.301,59.161,46.148,14.312,74.434,74.434,1.47,7.837,0.469,24.421,32.571,0,37.348,1.44,64.755,,,7.613,25.042
23650,20150630,2015,SHOP,205.076,31.804,6.204,236.88,,,199.551,198.829,146.668,18.019,75.725,75.725,1.655,9.601,0.55,28.175,37.329,0,44.926,3.011,199.551,,,8.8,28.713
23650,20150930,2015,SHOP,195.476,40.163,11.058,235.639,,,197.306,186.936,115.315,22.134,76.158,76.158,1.909,11.013,0.597,28.51,38.333,0,52.786,5.279,197.306,,,10.291,33.043
23650,20151231,2015,SHOP,202.465,41.247,8.199,243.712,,,195.317,190.173,110.07,32.461,80.09,80.09,2.202,12.726,0.661,37.237,48.395,0,70.173,8.158,195.317,,,14.076,42.029
23650,20160331,2016,SHOP,203.161,42.113,7.555,245.274,0,,190.977,189.464,83.864,29.579,81.03,81.03,3.058,14.522,0.777,42.527,54.297,0,72.722,3.46,190.977,107.059,0,13.67,49.797
23650,20160630,2016,SHOP,195.873,55.236,16.091,251.109,0,,188.751,179.646,68.14,36.348,81.783,81.783,2.776,16.464,0.836,49.777,62.358,0,86.647,8.547,188.751,112.923,0,16.732,56.182
23650,20160930,2016,SHOP,427.375,58.968,16.169,486.343,0,,411.522,400.287,187.36,42.133,88.936,88.936,3.693,18.293,0.874,61.85,74.821,0,99.578,15.036,411.522,258.636,0,19.462,63.241
23650,20161231,2016,SHOP,422.898,67.66,21.941,490.558,,,410.476,392.414,84.013,57.808,89.406,89.406,4.44,20.164,0.922,66.532,80.082,0,130.383,23.098,410.476,,,24.472,77.44
23650,20170331,2017,SHOP,434.301,67.037,22.226,501.338,0,,410.864,395.69,101.268,50.604,91.326,91.326,4.534,23.194,1.014,76.837,90.474,0,127.379,9.207,410.864,328.27,0,26.594,86.702
23650,20170630,2017,SHOP,994.237,82.996,38.761,1077.233,0,,977.444,932.417,199.397,59.462,98.527,98.527,5.353,25.771,1.125,84.243,99.789,0,151.655,20.808,977.444,824.472,0,32.714,102.747
23650,20170930,2017,SHOP,1014.926,86.482,37.877,1101.408,0,,987.922,926.559,119.849,65.692,99.273,99.273,5.737,28.73,1.218,95.41,113.486,0,171.456,34.185,987.922,821.005,0.607,36.35,112.703
23650,20171231,2017,SHOP,1025.677,87.887,37.527,1113.564,,,1001.1,938.039,141.677,93.911,99.878,99.878,7.758,30.694,1.352,94.754,112.464,0,222.814,49.163,1001.1,,,40.339,127.258
23650,20180331,2018,SHOP,1689.477,93.059,41.405,1782.536,0,,1649.889,1580.033,196.578,82.916,105.628,105.628,7.582,32.993,1.48,113.576,132.647,0,214.34,17.925,1649.889,0.991,4.389,47.716,144.175
23650,20180630,2018,SHOP,1706.7,102.357,47.55,1809.057,0,,1656.201,1574.168,219.801,100.582,106.37,106.37,7.426,35.029,1.634,132.38,152.856,0,244.963,42.116,1656.201,0.141,8.113,54.305,167.716
23650,20180930,2018,SHOP,1736.986,104.708,48.954,1841.694,0,,1672.078,1578.225,243.421,114.141,106.969,106.969,6.196,36.987,1.744,146.947,169.616,0,270.064,68.301,1672.078,0.866,2.517,61.629,181.095
23650,20181231,2018,SHOP,2129.082,125.703,64.091,2254.785,,,2090.768,1969.67,410.683,152.277,110.393,110.393,5.842,39.18,1.881,138.688,164.017,0,343.862,95.72,2090.768,,,67.024,195.201
24071,20130331,2013,APPF,,,,,,,,,,,,,,,,,,,,,,,,,
24071,20130630,2013,APPF,,,,,,,,,,,,,,,,,,,,,,,,,
24071,20130930,2013,APPF,,,,,,,,,,,,,,,,,,,,,,,,,
24071,20131231,2013,APPF,12.714,14.993,13.249,27.707,0,,-43.959,11.269,11.269,13.616,8.871,8.871,2.85,2.819,0.124,5.823,8.5,0,26.542,0.247,19.207,10.613,2.403,5.057,19.017
24071,20140331,2014,APPF,,,,,,,,,,4.686,,,0.817,,,,,0,9.834,0.049,,,,1.145,5.703
24071,20140630,2014,APPF,,,,,,,,,,5.447,,,0.886,,,,,0,11.594,0.099,,,,1.576,6.605
24071,20140930,2014,APPF,,,,,,,,,,5.979,,,0.988,,,,,0,13.024,0.157,,,,1.838,7.39
24071,20141231,2014,APPF,7.807,17.627,15.004,25.434,0,,-51.467,5.412,5.412,6.443,9.042,9.042,1.114,3.772,0.008,13.528,13.735,0,13.219,0.892,11.699,3.696,2.429,1.946,10.146
24071,20150331,2015,APPF,15.642,20.372,17.032,36.014,0,,-54.853,12.034,12.034,7.065,32.594,32.594,1.183,4.235,0,17.981,27.701,0,15.848,0.133,8.313,0.997,2.429,2.009,10.31
24071,20150630,2015,APPF,74.282,24.014,20.45,98.296,0,,70.479,69.924,69.924,8.109,32.594,32.594,1.431,4.256,0,18.059,27.817,0,18.425,0.345,70.479,69.199,0,2.154,12
24071,20150930,2015,APPF,44.718,49.473,45.358,94.191,0,,76.326,39.909,11.758,9.264,33.528,33.528,1.638,4.442,0,17.239,17.865,0,20.305,0.623,76.326,58.649,0,2.797,13.713
24071,20151231,2015,APPF,27.506,62.975,56.868,90.481,0,,72.697,22.298,12.063,9.465,33.546,33.546,1.852,4.953,0,16.905,17.784,0,20.399,1.007,72.697,51.754,0,2.594,9.95
24071,20160331,2016,APPF,28.297,61.283,54.319,89.58,0,,70,21.215,11.268,10.53,33.594,33.594,2.117,5.658,0,17.834,19.58,0,23.211,0.463,70,46.882,0,3.043,14.143
24071,20160630,2016,APPF,29.049,60.705,53.562,89.754,0,,69.081,22.197,10.963,11.212,33.643,33.643,2.359,6.101,0,18.808,20.673,0,26.203,1.555,69.081,40.354,0,3.024,14.98
24071,20160930,2016,APPF,24.292,64.718,57.851,89.01,0,,69.469,17.621,7.603,11.645,33.693,33.693,2.636,6.627,0,17.794,19.541,0,28.162,2.844,69.469,47.096,0,3.464,15.085
24071,20161231,2016,APPF,32.22,60.363,53.286,92.583,0,,69.682,26.172,10.699,11.243,33.719,33.719,2.823,7.638,0,21.361,22.901,0,28.01,4.301,69.682,47.01,0,3.107,15.236
24071,20170331,2017,APPF,34.274,58.62,51.985,92.894,0,,70.493,27.324,7.969,12.993,33.825,33.825,2.996,8.697,0,20.945,22.401,0,32.126,,70.493,47.197,0,3.629,15.54
24071,20170630,2017,APPF,40.107,59.476,52.802,99.583,0,,75.165,32.128,7.389,13.701,33.909,33.909,3.114,8.037,0,23.044,24.418,0,35.877,,75.165,50.574,0,4.002,16.295
24071,20170930,2017,APPF,50.989,54.758,47.753,105.747,0,,80.677,43.177,14.781,14.053,33.942,33.942,3.237,7.508,0,23.832,25.07,0,37.903,,80.677,52.729,0,4.367,17.029
24071,20171231,2017,APPF,53.842,56.406,49.71,110.248,0,,85.079,45.909,16.109,14.536,33.981,33.981,3.352,7.08,0,23.912,25.169,0,37.897,,85.079,57.725,0,4.58,17.622
24071,20180331,2018,APPF,55.627,58.438,51.975,114.065,0,,92.539,45.839,8.549,16.613,34.147,34.147,3.5,5.746,0,20.365,21.526,0,42.34,,92.539,59.368,0,5.333,18.054
24071,20180630,2018,APPF,64.527,59.431,52.903,123.958,0,,100.978,52.72,18.01,17.729,34.215,34.215,3.579,3.791,0,21.913,22.98,0,47.24,,100.978,59.715,0,5.75,18.623
24071,20180930,2018,APPF,61.973,74.216,67.517,136.189,0,,108.363,45.568,13.745,18.182,34.234,34.234,3.705,3.172,0,20.784,27.826,0,50.126,,108.363,52.549,0,6.44,21.452
24071,20181231,2018,APPF,107.998,67.743,60.872,175.741,0,,91.846,90.707,74.076,19.925,34.268,33.898,3.792,3.414,0,28.213,83.895,0,50.365,,91.846,38.581,0,6.588,23.921
